order_id,customer_id,order_date,order_status,sales_channel
1564,404,2025-08-03 04:20:00,Delivered,Website
1565,139,2025-11-06 07:04:00,Delivered,Website
1566,34,2025-12-17 17:26:00,Delivered,Website
1567,140,2025-07-05 10:49:00,Delivered,Website
1568,194,2025-05-21 00:06:00,Returned,Website
1569,474,2025-07-13 03:50:00,Delivered,Mobile App
1570,271,2025-10-29 15:06:00,Delivered,Mobile App
1571,51,2025-10-10 08:38:00,Cancelled,Website
1572,177,2025-06-12 12:11:00,Processing,Mobile App
1573,133,2025-09-02 18:08:00,Delivered,Website
1574,194,2025-12-03 04:09:00,Delivered,Mobile App
1575,499,2025-01-28 23:40:00,Delivered,Website
1576,362,2025-12-14 19:26:00,Delivered,Mobile App
1577,147,2025-07-01 14:32:00,Delivered,Mobile App
1578,473,2025-09-24 22:56:00,Processing,Mobile App
1579,209,2025-11-22 02:19:00,Processing,Website
1580,374,2025-11-21 02:04:00,Delivered,Website
1581,44,2025-03-26 18:03:00,Shipped,Mobile App
1582,261,2025-01-06 13:43:00,Returned,Website
1583,351,2025-09-03 15:32:00,Returned,Website
1584,98,2025-07-27 00:39:00,Cancelled,Website
1585,384,2025-08-06 22:34:00,Delivered,Website
1586,346,2025-11-07 14:10:00,Returned,Website
1587,430,2025-03-31 02:23:00,Delivered,Mobile App
1588,195,2025-01-27 13:31:00,Delivered,Website
1589,426,2025-06-23 21:15:00,Delivered,Website
1590,151,2025-05-29 09:30:00,Delivered,Website
1591,112,2025-11-20 18:25:00,Returned,Website
1592,250,2025-08-26 19:54:00,Delivered,Website
1593,153,2025-11-12 14:21:00,Delivered,Website
1594,206,2025-06-29 23:11:00,Delivered,Website
1595,44,2025-08-09 15:12:00,Delivered,Website
1596,250,2025-07-30 03:58:00,Delivered,Mobile App
1597,192,2025-04-26 15:25:00,Delivered,Mobile App
1598,138,2025-04-04 17:51:00,Delivered,Mobile App
1599,72,2025-12-03 14:10:00,Delivered,Mobile App
1600,446,2025-01-03 11:56:00,Shipped,Website
1601,69,2025-04-08 09:02:00,Delivered,Mobile App
1602,102,2025-01-17 05:42:00,Returned,Mobile App
1603,282,2025-03-02 13:31:00,Delivered,Website
1604,372,2025-06-16 12:32:00,Returned,Mobile App
1605,406,2025-03-09 03:06:00,Delivered,Website
1606,393,2025-06-26 16:00:00,Shipped,Website
1607,500,2025-12-14 10:27:00,Delivered,Website
1608,145,2025-08-11 15:18:00,Delivered,Mobile App
1609,374,2025-05-07 19:09:00,Delivered,Website
1610,135,2025-05-24 03:55:00,Returned,Website
1611,243,2025-12-08 13:12:00,Shipped,Website
1612,313,2025-12-25 23:32:00,Delivered,Website
1613,206,2025-04-28 03:08:00,Delivered,Website
1614,316,2025-03-16 13:01:00,Delivered,Website
1615,157,2025-07-14 13:33:00,Shipped,Website
1616,246,2025-04-24 10:27:00,Delivered,Mobile App
1617,57,2025-11-26 01:19:00,Delivered,Mobile App
1618,127,2025-06-29 22:26:00,Delivered,Website
1619,27,2025-04-04 01:00:00,Shipped,Mobile App
1620,144,2025-04-19 09:30:00,Cancelled,Website
1621,486,2025-08-09 05:16:00,Delivered,Mobile App
1622,343,2025-06-05 03:06:00,Delivered,Website
1623,415,2025-06-19 11:47:00,Delivered,Mobile App
1624,108,2025-05-02 20:17:00,Delivered,Website
1625,381,2025-02-24 04:40:00,Delivered,Website
1626,98,2025-10-28 20:52:00,Delivered,Mobile App
1627,317,2025-02-20 02:34:00,Delivered,Mobile App
1628,79,2025-04-14 17:46:00,Delivered,Website
1629,130,2025-08-03 17:45:00,Cancelled,Mobile App
1630,368,2025-07-07 14:40:00,Delivered,Mobile App
1631,269,2025-02-04 15:26:00,Returned,Website
1632,357,2025-03-27 19:17:00,Returned,Mobile App
1633,407,2025-01-24 18:03:00,Returned,Website
1634,273,2025-07-23 15:43:00,Cancelled,Website
1635,261,2025-03-26 14:48:00,Delivered,Mobile App
1636,106,2025-07-25 19:17:00,Delivered,Website
1637,357,2025-10-20 06:37:00,Delivered,Mobile App
1638,269,2025-09-15 22:46:00,Delivered,Website
1639,283,2025-06-01 22:17:00,Delivered,Website
1640,150,2025-01-24 17:15:00,Delivered,Website
1641,448,2025-05-23 04:17:00,Processing,Website
1642,1,2025-04-18 17:07:00,Delivered,Mobile App
1643,453,2025-06-16 02:45:00,Delivered,Website
1644,167,2025-07-29 19:18:00,Returned,Website
1645,495,2025-07-02 07:46:00,Delivered,Mobile App
1646,445,2025-01-09 17:42:00,Processing,Website
1647,132,2025-12-19 12:41:00,Cancelled,Website
1648,138,2025-08-15 07:20:00,Delivered,Mobile App
1649,374,2025-03-21 14:14:00,Shipped,Mobile App
1650,254,2025-03-17 15:05:00,Delivered,Website
1651,252,2025-04-01 06:36:00,Returned,Website
1652,159,2025-11-28 09:01:00,Delivered,Website
1653,97,2025-07-21 21:38:00,Delivered,Website
1654,466,2025-08-07 07:29:00,Delivered,Mobile App
1655,71,2025-02-21 23:33:00,Shipped,Website
1656,197,2025-11-05 03:24:00,Delivered,Website
1657,128,2025-11-26 01:08:00,Processing,Mobile App
1658,7,2025-03-15 20:38:00,Processing,Website
1659,419,2025-02-24 17:47:00,Delivered,Website
1660,389,2025-04-14 04:30:00,Delivered,Mobile App
1661,246,2025-03-25 09:21:00,Delivered,Website
1662,322,2025-10-06 22:17:00,Delivered,Website
1663,152,2025-01-23 03:34:00,Delivered,Mobile App
1664,115,2025-03-14 00:58:00,Delivered,Mobile App
1665,336,2025-07-17 04:22:00,Delivered,Mobile App
1666,462,2025-12-18 22:52:00,Delivered,Website
1667,490,2025-02-26 07:06:00,Returned,Mobile App
1668,61,2025-02-09 19:21:00,Delivered,Website
1669,92,2025-01-23 19:09:00,Delivered,Mobile App
1670,218,2025-11-04 05:43:00,Delivered,Mobile App
1671,449,2025-11-16 09:22:00,Delivered,Mobile App
1672,136,2025-12-05 11:59:00,Processing,Website
1673,336,2025-01-02 04:49:00,Delivered,Website
1674,408,2025-07-19 14:46:00,Processing,Mobile App
1675,219,2025-02-04 03:36:00,Returned,Mobile App
1676,66,2025-03-16 02:20:00,Delivered,Mobile App
1677,218,2025-06-30 10:31:00,Delivered,Mobile App
1678,71,2025-11-05 20:21:00,Processing,Website
1679,255,2025-07-16 13:35:00,Delivered,Mobile App
1680,118,2025-09-30 17:52:00,Delivered,Mobile App
1681,356,2025-09-27 18:49:00,Processing,Website
1682,186,2025-12-26 02:15:00,Delivered,Website
1683,491,2025-07-05 17:30:00,Delivered,Website
1684,435,2025-01-31 11:23:00,Processing,Website
1685,428,2025-05-31 14:09:00,Cancelled,Mobile App
1686,115,2025-05-05 06:52:00,Delivered,Website
1687,74,2025-03-02 22:45:00,Delivered,Website
1688,28,2025-12-23 13:23:00,Shipped,Website
1689,81,2025-09-02 19:55:00,Delivered,Mobile App
1690,40,2025-03-14 02:15:00,Delivered,Mobile App
1691,381,2025-03-18 05:30:00,Delivered,Mobile App
1692,173,2025-08-29 13:46:00,Delivered,Website
1693,31,2025-05-27 03:09:00,Cancelled,Website
1694,83,2025-11-06 05:32:00,Delivered,Mobile App
1695,365,2025-12-15 14:35:00,Processing,Mobile App
1696,477,2025-12-30 07:27:00,Delivered,Website
1697,381,2025-09-25 12:08:00,Delivered,Website
1698,422,2025-04-23 12:11:00,Shipped,Website
1699,161,2025-12-21 14:30:00,Shipped,Mobile App
1700,412,2025-07-14 05:03:00,Delivered,Mobile App
1701,54,2025-04-10 08:06:00,Delivered,Mobile App
1702,84,2025-01-15 07:18:00,Delivered,Website
1703,388,2025-04-19 19:00:00,Cancelled,Website
1704,476,2025-10-10 06:40:00,Delivered,Mobile App
1705,23,2025-02-13 18:36:00,Delivered,Mobile App
1706,48,2025-01-24 01:20:00,Returned,Website
1707,257,2025-07-02 09:25:00,Delivered,Mobile App
1708,346,2025-07-02 04:44:00,Delivered,Mobile App
1709,414,2025-09-15 03:32:00,Processing,Website
1710,301,2025-10-28 12:30:00,Cancelled,Website
1711,350,2025-05-29 05:09:00,Delivered,Website
1712,349,2025-04-29 06:51:00,Shipped,Website
1713,312,2025-09-14 16:46:00,Shipped,Mobile App
1714,149,2025-08-18 04:21:00,Delivered,Mobile App
1715,350,2025-01-21 22:49:00,Delivered,Website
1716,491,2025-11-09 19:04:00,Delivered,Mobile App
1717,393,2025-02-19 00:09:00,Cancelled,Website
1718,161,2025-09-13 03:29:00,Delivered,Mobile App
1719,296,2025-03-24 02:17:00,Delivered,Website
1720,396,2025-02-06 05:45:00,Delivered,Mobile App
1721,474,2025-05-12 14:41:00,Delivered,Website
1722,187,2025-10-19 15:02:00,Cancelled,Mobile App
1723,349,2025-07-29 19:58:00,Delivered,Mobile App
1724,192,2025-09-20 19:20:00,Delivered,Mobile App
1725,450,2025-09-17 14:16:00,Cancelled,Website
1726,380,2025-11-14 20:03:00,Processing,Website
1727,193,2025-03-21 03:18:00,Delivered,Mobile App
1728,448,2025-02-07 07:24:00,Delivered,Website
1729,329,2025-06-28 14:29:00,Delivered,Mobile App
1730,375,2025-02-25 02:11:00,Delivered,Mobile App
1731,169,2025-08-10 06:25:00,Delivered,Mobile App
1732,360,2025-11-06 15:13:00,Shipped,Website
1733,280,2025-05-23 14:02:00,Delivered,Mobile App
1734,164,2025-03-16 20:13:00,Delivered,Mobile App
1735,221,2025-02-01 11:50:00,Returned,Website
1736,12,2025-01-28 06:55:00,Returned,Mobile App
1737,91,2025-05-19 08:40:00,Delivered,Website
1738,153,2025-05-21 12:05:00,Cancelled,Mobile App
1739,343,2025-08-03 16:13:00,Cancelled,Website
1740,462,2025-01-28 02:57:00,Delivered,Mobile App
1741,483,2025-03-26 06:22:00,Delivered,Mobile App
1742,83,2025-10-02 22:50:00,Returned,Mobile App
1743,200,2025-07-01 22:36:00,Processing,Website
1744,297,2025-02-09 23:42:00,Delivered,Mobile App
1745,423,2025-12-07 23:47:00,Shipped,Mobile App
1746,235,2025-01-08 04:57:00,Returned,Mobile App
1747,497,2025-06-12 03:50:00,Shipped,Mobile App
1748,231,2025-09-24 23:00:00,Returned,Website
1749,497,2025-11-21 14:40:00,Delivered,Website
1750,216,2025-04-22 23:12:00,Shipped,Website
1751,179,2025-11-04 12:13:00,Delivered,Website
1752,190,2025-12-14 18:00:00,Processing,Website
1753,420,2025-06-04 09:32:00,Cancelled,Mobile App
1754,211,2025-11-29 14:26:00,Delivered,Mobile App
1755,475,2025-09-25 10:07:00,Delivered,Mobile App
1756,305,2025-07-11 05:35:00,Delivered,Mobile App
1757,338,2025-07-15 09:54:00,Shipped,Mobile App
1758,318,2025-11-21 09:44:00,Returned,Website
1759,333,2025-02-14 03:05:00,Delivered,Mobile App
1760,385,2025-02-23 15:47:00,Delivered,Website
1761,298,2025-11-21 14:32:00,Processing,Mobile App
1762,398,2025-08-04 06:14:00,Delivered,Mobile App
1763,241,2025-02-28 06:54:00,Returned,Mobile App
1764,421,2025-08-26 13:58:00,Delivered,Mobile App
1765,115,2025-01-04 11:50:00,Delivered,Mobile App
1766,430,2025-12-04 08:19:00,Cancelled,Mobile App
1767,461,2025-12-11 07:00:00,Cancelled,Website
1768,405,2025-01-08 00:09:00,Delivered,Mobile App
1769,221,2025-06-21 05:36:00,Delivered,Mobile App
1770,202,2025-04-09 19:41:00,Processing,Mobile App
1771,373,2025-03-07 20:24:00,Delivered,Mobile App
1772,119,2025-09-22 05:27:00,Delivered,Website
1773,296,2025-09-16 03:40:00,Processing,Mobile App
1774,105,2025-10-11 05:20:00,Delivered,Website
1775,395,2025-08-12 00:40:00,Delivered,Website
1776,472,2025-11-13 22:34:00,Returned,Mobile App
1777,67,2025-01-13 23:46:00,Returned,Mobile App
1778,460,2025-04-06 07:41:00,Delivered,Website
1779,400,2025-10-02 07:46:00,Processing,Mobile App
1780,141,2025-05-14 21:03:00,Delivered,Website
1781,297,2025-11-18 00:40:00,Cancelled,Website
1782,55,2025-08-24 19:07:00,Delivered,Mobile App
1783,254,2025-04-03 02:04:00,Processing,Website
1784,408,2025-07-20 03:31:00,Delivered,Website
1785,108,2025-09-07 20:04:00,Shipped,Mobile App
1786,231,2025-06-10 20:58:00,Processing,Website
1787,92,2025-06-02 00:57:00,Shipped,Website
1788,248,2025-03-02 10:22:00,Returned,Website
1789,131,2025-03-23 16:47:00,Returned,Website
1790,12,2025-11-07 00:34:00,Delivered,Website
1791,461,2025-04-21 11:07:00,Delivered,Mobile App
1792,373,2025-03-12 07:05:00,Shipped,Website
1793,103,2025-05-18 08:30:00,Returned,Mobile App
1794,151,2025-12-29 17:41:00,Delivered,Mobile App
1795,473,2025-08-12 16:25:00,Delivered,Website
1796,455,2025-04-12 21:54:00,Shipped,Mobile App
1797,393,2025-02-22 18:50:00,Delivered,Website
1798,222,2025-04-16 23:31:00,Cancelled,Mobile App
1799,418,2025-11-02 23:17:00,Delivered,Website
1800,103,2025-11-07 12:27:00,Delivered,Mobile App
1801,86,2025-11-20 02:28:00,Cancelled,Mobile App
1802,310,2025-10-28 13:18:00,Processing,Mobile App
1803,93,2025-07-23 00:07:00,Processing,Mobile App
1804,38,2025-04-06 11:15:00,Delivered,Mobile App
1805,161,2025-07-10 04:49:00,Delivered,Mobile App
1806,169,2025-12-19 00:45:00,Delivered,Mobile App
1807,198,2025-04-30 17:04:00,Delivered,Website
1808,288,2025-09-27 06:06:00,Delivered,Website
1809,350,2025-10-21 20:26:00,Shipped,Mobile App
1810,26,2025-06-13 06:12:00,Processing,Mobile App
1811,62,2025-01-24 08:26:00,Delivered,Website
1812,197,2025-11-04 10:37:00,Delivered,Website
1813,402,2025-05-26 00:41:00,Cancelled,Website
1814,431,2025-08-25 09:08:00,Returned,Website
1815,173,2025-10-01 16:02:00,Delivered,Website
1816,411,2025-08-29 03:53:00,Delivered,Mobile App
1817,178,2025-05-21 10:48:00,Delivered,Mobile App
1818,202,2025-09-10 19:03:00,Delivered,Mobile App
1819,63,2025-09-10 20:58:00,Processing,Website
1820,423,2025-01-15 07:03:00,Delivered,Website
1821,224,2025-06-15 22:46:00,Delivered,Website
1822,416,2025-04-08 23:57:00,Delivered,Website
1823,453,2025-12-19 01:16:00,Processing,Website
1824,136,2025-01-25 09:04:00,Delivered,Mobile App
1825,474,2025-05-19 22:10:00,Delivered,Mobile App
1826,442,2025-03-03 04:20:00,Delivered,Mobile App
1827,63,2025-11-23 14:42:00,Delivered,Website
1828,251,2025-10-23 15:42:00,Returned,Mobile App
1829,136,2025-09-05 07:05:00,Shipped,Website
1830,447,2025-06-30 17:53:00,Delivered,Website
1831,498,2025-12-22 02:04:00,Delivered,Website
1832,240,2025-01-07 21:13:00,Processing,Website
1833,107,2025-09-07 03:21:00,Processing,Mobile App
1834,336,2025-06-09 22:29:00,Delivered,Website
1835,187,2025-03-08 07:58:00,Delivered,Mobile App
1836,400,2025-11-14 16:12:00,Delivered,Website
1837,352,2025-05-23 13:10:00,Delivered,Website
1838,55,2025-03-17 14:56:00,Shipped,Website
1839,137,2025-01-09 14:11:00,Delivered,Mobile App
1840,475,2025-06-30 08:07:00,Delivered,Mobile App
1841,204,2025-08-09 06:09:00,Delivered,Mobile App
1842,190,2025-01-28 14:17:00,Delivered,Mobile App
1843,97,2025-08-05 06:18:00,Delivered,Mobile App
1844,266,2025-09-29 19:31:00,Delivered,Website
1845,113,2025-11-27 07:07:00,Delivered,Website
1846,34,2025-10-22 08:15:00,Delivered,Mobile App
1847,367,2025-04-26 19:44:00,Delivered,Mobile App
1848,422,2025-02-21 07:46:00,Cancelled,Mobile App
1849,403,2025-09-11 06:10:00,Delivered,Mobile App
1850,376,2025-12-28 19:18:00,Delivered,Website
1851,245,2025-09-15 22:39:00,Shipped,Website
1852,36,2025-03-29 10:43:00,Delivered,Mobile App
1853,342,2025-08-22 04:00:00,Delivered,Mobile App
1854,452,2025-01-11 05:16:00,Delivered,Website
1855,299,2025-11-01 11:30:00,Delivered,Website
1856,420,2025-08-30 03:02:00,Delivered,Mobile App
1857,86,2025-04-27 16:32:00,Shipped,Website
1858,377,2025-02-21 09:51:00,Delivered,Mobile App
1859,340,2025-06-29 17:16:00,Delivered,Mobile App
1860,181,2025-08-23 00:52:00,Delivered,Mobile App
1861,443,2025-09-23 21:54:00,Cancelled,Mobile App
1862,266,2025-02-27 08:43:00,Shipped,Website
1863,113,2025-03-17 13:54:00,Shipped,Website
1864,126,2025-07-02 15:01:00,Delivered,Mobile App
1865,46,2025-07-04 06:47:00,Delivered,Mobile App
1866,450,2025-11-24 03:17:00,Delivered,Mobile App
1867,467,2025-09-27 05:16:00,Shipped,Mobile App
1868,484,2025-07-20 18:26:00,Returned,Mobile App
1869,267,2025-04-08 01:37:00,Shipped,Website
1870,496,2025-08-10 14:36:00,Processing,Mobile App
1871,256,2025-05-28 03:00:00,Returned,Website
1872,268,2025-08-27 21:09:00,Returned,Website
1873,34,2025-06-05 15:18:00,Processing,Website
1874,145,2025-08-21 01:13:00,Processing,Website
1875,3,2025-01-28 15:19:00,Delivered,Website
1876,180,2025-01-26 08:08:00,Cancelled,Website
1877,74,2025-02-14 22:17:00,Returned,Website
1878,42,2025-08-10 18:58:00,Delivered,Website
1879,416,2025-08-31 11:15:00,Shipped,Mobile App
1880,51,2025-08-05 12:57:00,Cancelled,Mobile App
1881,289,2025-11-02 09:11:00,Delivered,Mobile App
1882,394,2025-10-24 04:43:00,Delivered,Website
1883,155,2025-08-02 17:12:00,Delivered,Mobile App
1884,280,2025-10-18 20:29:00,Delivered,Mobile App
1885,227,2025-02-19 04:33:00,Shipped,Mobile App
1886,239,2025-08-28 11:27:00,Delivered,Mobile App
1887,287,2025-08-25 00:58:00,Delivered,Mobile App
1888,465,2025-02-15 04:39:00,Delivered,Website
1889,66,2025-10-25 16:23:00,Delivered,Mobile App
1890,207,2025-01-28 12:08:00,Shipped,Mobile App
1891,28,2025-09-23 14:53:00,Delivered,Mobile App
1892,305,2025-11-29 03:21:00,Delivered,Mobile App
1893,170,2025-10-17 15:44:00,Cancelled,Website
1894,379,2025-10-27 21:32:00,Shipped,Website
1895,380,2025-09-22 04:35:00,Returned,Website
1896,437,2025-04-25 21:40:00,Delivered,Mobile App
1897,353,2025-01-04 15:39:00,Delivered,Website
1898,451,2025-01-01 04:38:00,Delivered,Website
1899,243,2025-05-07 06:06:00,Delivered,Mobile App
1900,63,2025-07-20 01:59:00,Delivered,Mobile App
1901,435,2025-04-05 07:53:00,Delivered,Mobile App
1902,222,2025-12-03 19:07:00,Delivered,Website
1903,382,2025-04-05 04:52:00,Shipped,Website
1904,280,2025-09-19 23:44:00,Delivered,Mobile App
1905,52,2025-05-29 09:42:00,Returned,Mobile App
1906,201,2025-07-08 21:17:00,Delivered,Website
1907,218,2025-08-26 13:52:00,Delivered,Mobile App
1908,200,2025-08-23 03:36:00,Delivered,Mobile App
1909,458,2025-01-18 20:41:00,Shipped,Mobile App
1910,240,2025-01-22 11:08:00,Cancelled,Mobile App
1911,184,2025-05-22 00:10:00,Delivered,Website
1912,200,2025-06-28 22:33:00,Delivered,Website
1913,336,2025-12-02 04:22:00,Shipped,Mobile App
1914,403,2025-08-24 22:54:00,Delivered,Mobile App
1915,430,2025-07-21 02:58:00,Delivered,Mobile App
1916,93,2025-08-30 19:42:00,Delivered,Mobile App
1917,302,2025-03-08 22:20:00,Returned,Mobile App
1918,207,2025-10-27 19:53:00,Delivered,Website
1919,341,2025-03-23 07:06:00,Delivered,Mobile App
1920,414,2025-06-15 07:49:00,Cancelled,Website
1921,457,2025-02-23 05:46:00,Delivered,Mobile App
1922,129,2025-02-02 01:39:00,Delivered,Website
1923,324,2025-08-15 11:38:00,Processing,Website
1924,231,2025-06-14 03:44:00,Delivered,Website
1925,225,2025-04-11 08:31:00,Shipped,Website
1926,223,2025-04-14 23:10:00,Processing,Website
1927,323,2025-02-14 18:01:00,Returned,Website
1928,72,2025-04-15 01:51:00,Cancelled,Mobile App
1929,443,2025-07-28 18:34:00,Delivered,Website
1930,373,2025-12-16 23:58:00,Delivered,Mobile App
1931,424,2025-04-08 06:36:00,Delivered,Mobile App
1932,287,2025-07-02 19:57:00,Cancelled,Website
1933,193,2025-08-13 13:40:00,Cancelled,Website
1934,52,2025-03-07 16:19:00,Delivered,Website
1935,170,2025-01-27 19:34:00,Delivered,Mobile App
1936,184,2025-05-09 12:45:00,Delivered,Website
1937,295,2025-05-28 02:34:00,Delivered,Mobile App
1938,280,2025-07-24 19:03:00,Shipped,Website
1939,470,2025-10-26 15:59:00,Returned,Website
1940,134,2025-01-17 10:26:00,Delivered,Website
1941,419,2025-03-13 06:35:00,Shipped,Website
1942,413,2025-05-01 15:04:00,Returned,Website
1943,307,2025-06-27 02:26:00,Shipped,Website
1944,139,2025-10-10 15:08:00,Shipped,Website
1945,116,2025-01-19 15:32:00,Shipped,Mobile App
1946,436,2025-09-02 09:50:00,Cancelled,Website
1947,397,2025-01-11 01:01:00,Processing,Website
1948,195,2025-10-01 19:55:00,Shipped,Website
1949,199,2025-10-10 15:03:00,Shipped,Website
1950,282,2025-08-09 22:27:00,Delivered,Mobile App
1951,189,2025-03-02 19:57:00,Delivered,Mobile App
1952,119,2025-08-12 01:15:00,Delivered,Website
1953,386,2025-04-27 13:47:00,Cancelled,Website
1954,417,2025-01-08 23:15:00,Delivered,Website
1955,145,2025-03-06 14:11:00,Delivered,Mobile App
1956,126,2025-11-05 20:56:00,Returned,Website
1957,337,2025-11-07 12:30:00,Delivered,Website
1958,106,2025-02-09 08:34:00,Delivered,Mobile App
1959,155,2025-04-23 14:45:00,Returned,Mobile App
1960,458,2025-12-01 07:33:00,Delivered,Website
1961,211,2025-01-28 11:57:00,Shipped,Mobile App
1962,467,2025-05-24 02:13:00,Delivered,Website
1963,108,2025-06-06 23:35:00,Delivered,Website
1964,226,2025-01-19 07:44:00,Delivered,Mobile App
1965,429,2025-02-28 00:31:00,Delivered,Mobile App
1966,424,2025-10-29 12:19:00,Returned,Website
1967,254,2025-05-23 19:24:00,Delivered,Mobile App
1968,115,2025-07-16 14:02:00,Delivered,Website
1969,27,2025-12-04 13:34:00,Shipped,Website
1970,14,2025-10-05 11:59:00,Cancelled,Mobile App
1971,388,2025-05-15 18:13:00,Delivered,Mobile App
1972,377,2025-08-07 23:59:00,Shipped,Website
1973,478,2025-10-11 12:46:00,Shipped,Mobile App
1974,291,2025-08-06 18:46:00,Shipped,Mobile App
1975,382,2025-03-25 12:29:00,Returned,Website
1976,410,2025-03-09 00:17:00,Shipped,Mobile App
1977,278,2025-02-13 07:49:00,Delivered,Mobile App
1978,186,2025-01-20 19:17:00,Delivered,Mobile App
1979,64,2025-12-01 19:00:00,Delivered,Mobile App
1980,237,2025-05-16 05:28:00,Delivered,Website
1981,246,2025-08-27 01:22:00,Delivered,Website
1982,481,2025-07-29 01:37:00,Delivered,Mobile App
1983,133,2025-02-02 14:11:00,Shipped,Mobile App
1984,117,2025-05-13 15:08:00,Delivered,Website
1985,120,2025-11-13 20:03:00,Delivered,Website
1986,441,2025-04-05 21:32:00,Delivered,Mobile App
1987,117,2025-01-22 17:45:00,Delivered,Mobile App
1988,433,2025-05-12 00:43:00,Cancelled,Mobile App
1989,308,2025-10-04 22:02:00,Delivered,Website
1990,58,2025-02-09 16:28:00,Delivered,Website
1991,191,2025-04-15 10:36:00,Processing,Mobile App
1992,449,2025-02-06 20:27:00,Delivered,Website
1993,185,2025-06-17 19:50:00,Delivered,Mobile App
1994,483,2025-11-30 11:30:00,Returned,Website
1995,149,2025-03-24 11:02:00,Returned,Website
1996,414,2025-02-24 19:13:00,Delivered,Mobile App
1997,299,2025-04-21 12:53:00,Delivered,Website
1998,490,2025-07-15 20:05:00,Delivered,Website
1999,323,2025-10-17 16:36:00,Delivered,Mobile App
2000,434,2025-10-03 23:07:00,Cancelled,Website
2001,269,2025-11-07 15:42:00,Delivered,Mobile App
2002,295,2025-05-18 06:53:00,Delivered,Website
2003,394,2025-06-18 07:51:00,Returned,Website
2004,498,2025-08-22 10:47:00,Delivered,Website
2005,210,2025-08-16 23:56:00,Delivered,Mobile App
2006,469,2025-10-14 16:04:00,Delivered,Mobile App
2007,403,2025-11-06 07:28:00,Delivered,Website
2008,466,2025-10-03 07:49:00,Delivered,Website
2009,147,2025-11-07 08:50:00,Delivered,Website
2010,259,2025-02-11 13:26:00,Returned,Mobile App
2011,93,2025-11-20 06:57:00,Cancelled,Website
2012,135,2025-03-27 03:26:00,Shipped,Mobile App
2013,18,2025-02-21 04:55:00,Processing,Website
2014,68,2025-12-20 05:04:00,Delivered,Mobile App
2015,206,2025-08-05 11:08:00,Shipped,Website
2016,173,2025-12-31 09:07:00,Cancelled,Mobile App
2017,56,2025-10-30 19:39:00,Returned,Website
2018,182,2025-02-07 23:58:00,Returned,Mobile App
2019,428,2025-11-19 14:47:00,Delivered,Mobile App
2020,94,2025-12-25 04:46:00,Shipped,Website
2021,304,2025-03-19 00:37:00,Delivered,Mobile App
2022,91,2025-07-14 10:28:00,Delivered,Mobile App
2023,253,2025-02-19 07:19:00,Delivered,Mobile App
2024,164,2025-05-27 10:24:00,Shipped,Website
2025,375,2025-01-22 23:56:00,Delivered,Mobile App
2026,51,2025-10-22 19:20:00,Delivered,Website
2027,250,2025-03-02 09:17:00,Delivered,Website
2028,386,2025-05-28 08:38:00,Delivered,Website
2029,50,2025-12-08 08:09:00,Delivered,Website
2030,21,2025-01-15 19:57:00,Returned,Website
2031,422,2025-01-04 15:53:00,Delivered,Website
2032,375,2025-05-25 18:27:00,Delivered,Website
2033,57,2025-08-21 09:58:00,Shipped,Website
2034,135,2025-08-16 13:31:00,Delivered,Website
2035,60,2025-05-23 23:42:00,Returned,Website
2036,168,2025-04-24 23:04:00,Delivered,Mobile App
2037,377,2025-05-22 14:40:00,Delivered,Website
2038,457,2025-12-28 22:20:00,Returned,Mobile App
2039,267,2025-02-21 22:50:00,Delivered,Website
2040,126,2025-11-21 20:00:00,Delivered,Mobile App
2041,136,2025-04-23 21:12:00,Delivered,Mobile App
2042,145,2025-04-06 23:31:00,Delivered,Website
2043,110,2025-09-22 23:47:00,Delivered,Website
2044,107,2025-09-09 17:39:00,Shipped,Website
2045,315,2025-08-03 22:16:00,Delivered,Website
2046,272,2025-11-23 11:30:00,Shipped,Website
2047,150,2025-06-03 07:56:00,Shipped,Mobile App
2048,183,2025-11-19 12:38:00,Delivered,Mobile App
2049,494,2025-02-19 07:07:00,Cancelled,Mobile App
2050,127,2025-08-03 14:20:00,Shipped,Website
2051,339,2025-04-01 14:20:00,Delivered,Mobile App
2052,452,2025-12-27 04:49:00,Delivered,Mobile App
2053,121,2025-11-04 13:43:00,Delivered,Mobile App
2054,436,2025-09-17 06:56:00,Processing,Website
2055,346,2025-10-15 10:16:00,Delivered,Mobile App
2056,134,2025-08-15 13:25:00,Cancelled,Mobile App
2057,174,2025-09-06 23:14:00,Delivered,Website
2058,114,2025-06-07 14:26:00,Delivered,Website
2059,321,2025-10-02 06:49:00,Delivered,Mobile App
2060,11,2025-03-08 19:34:00,Returned,Website
2061,361,2025-07-14 02:49:00,Delivered,Mobile App
2062,26,2025-10-11 02:41:00,Delivered,Mobile App
2063,430,2025-10-02 06:10:00,Delivered,Website
2064,192,2025-05-29 05:58:00,Delivered,Website
2065,482,2025-10-11 23:15:00,Delivered,Website
2066,204,2025-09-27 03:32:00,Processing,Website
2067,13,2025-03-22 09:19:00,Delivered,Website
2068,64,2025-01-18 08:47:00,Processing,Mobile App
2069,419,2025-12-02 12:08:00,Shipped,Mobile App
2070,259,2025-02-13 02:04:00,Shipped,Mobile App
2071,426,2025-01-11 00:47:00,Delivered,Website
2072,406,2025-02-18 23:37:00,Delivered,Mobile App
2073,381,2025-06-15 13:32:00,Delivered,Mobile App
2074,136,2025-08-23 06:06:00,Returned,Mobile App
